Year,Series,Game,Date,BoxScore,Team,Won,Player,MP,FG,FGA,FG%,3P,3PA,FT,FTA,PTS,eFG%
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Klay Thompson,38:57,6.0,14.0,.429,3.0,7.0,0.0,0.0,15.0,0.536
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Stephen Curry,38:17,12.0,25.0,.480,7.0,14.0,3.0,4.0,34.0,0.62
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Draymond Green,38:02,2.0,12.0,.167,0.0,4.0,0.0,3.0,4.0,0.167
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Andrew Wiggins,34:55,8.0,15.0,.533,2.0,7.0,2.0,2.0,20.0,0.6
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Kevon Looney,25:16,1.0,4.0,.250,0.0,0.0,2.0,2.0,4.0,0.25
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Jordan Poole,25:01,2.0,7.0,.286,1.0,5.0,4.0,4.0,9.0,0.357
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Otto Porter Jr.,23:31,4.0,5.0,.800,4.0,5.0,0.0,0.0,12.0,1.2
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Andre Iguodala,12:01,3.0,4.0,.750,1.0,1.0,0.0,0.0,7.0,0.875
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Nemanja Bjelica,0:48,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Jonathan Kuminga,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Damion Lee,0:48,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Moses Moody,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,GSW,False,Juan Toscano-Anderson,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Jayson Tatum,34:18,8.0,19.0,.421,6.0,9.0,6.0,8.0,28.0,0.579
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Al Horford,27:38,1.0,4.0,.250,0.0,0.0,0.0,0.0,2.0,0.25
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Jaylen Brown,27:37,5.0,17.0,.294,3.0,9.0,4.0,5.0,17.0,0.382
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Marcus Smart,25:08,1.0,6.0,.167,0.0,3.0,0.0,0.0,2.0,0.167
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Robert Williams,14:02,1.0,1.0,1.000,0.0,0.0,0.0,0.0,2.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Derrick White,30:15,4.0,13.0,.308,2.0,4.0,2.0,2.0,12.0,0.385
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Grant Williams,20:54,2.0,2.0,1.000,1.0,1.0,1.0,2.0,6.0,1.25
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Payton Pritchard,18:35,2.0,7.0,.286,0.0,3.0,0.0,0.0,4.0,0.286
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Daniel Theis,14:25,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Aaron Nesmith,10:45,2.0,4.0,.500,0.0,2.0,0.0,0.0,4.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Sam Hauser,5:38,1.0,2.0,.500,1.0,2.0,0.0,0.0,3.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Malik Fitts,3:35,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Nik Stauskas,3:35,1.0,2.0,.500,1.0,2.0,0.0,0.0,3.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,BOS,False,Luke Kornet,3:35,1.0,1.0,1.000,0.0,0.0,0.0,0.0,2.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Draymond Green,34:53,2.0,3.0,.667,0.0,1.0,5.0,7.0,9.0,0.667
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Stephen Curry,32:11,9.0,21.0,.429,5.0,12.0,6.0,7.0,29.0,0.548
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Andrew Wiggins,30:30,4.0,12.0,.333,2.0,3.0,1.0,2.0,11.0,0.417
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Klay Thompson,30:27,4.0,19.0,.211,1.0,8.0,2.0,2.0,11.0,0.237
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Kevon Looney,21:22,6.0,6.0,1.000,0.0,0.0,0.0,0.0,12.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Gary Payton II,25:19,3.0,3.0,1.000,1.0,1.0,0.0,2.0,7.0,1.167
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Jordan Poole,22:38,6.0,14.0,.429,5.0,9.0,0.0,0.0,17.0,0.607
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Otto Porter Jr.,14:52,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Nemanja Bjelica,10:36,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Moses Moody,6:27,1.0,1.0,1.000,0.0,0.0,0.0,0.0,2.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Jonathan Kuminga,3:35,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Damion Lee,3:35,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,2,2022-06-05,202206050GSW,GSW,True,Juan Toscano-Anderson,3:35,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Andrew Wiggins,40:22,7.0,16.0,.438,1.0,6.0,3.0,4.0,18.0,0.469
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Klay Thompson,39:02,7.0,17.0,.412,5.0,13.0,6.0,6.0,25.0,0.559
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Stephen Curry,37:08,12.0,22.0,.545,6.0,11.0,1.0,1.0,31.0,0.682
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Draymond Green,34:47,1.0,4.0,.250,0.0,2.0,0.0,0.0,2.0,0.25
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Kevon Looney,16:49,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Jordan Poole,24:28,4.0,8.0,.500,1.0,4.0,1.0,2.0,10.0,0.562
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Otto Porter Jr.,21:07,2.0,3.0,.667,2.0,3.0,0.0,0.0,6.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Gary Payton II,11:25,0.0,2.0,.000,0.0,0.0,2.0,2.0,2.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Nemanja Bjelica,3:27,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Jonathan Kuminga,2:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Damion Lee,2:19,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Moses Moody,2:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Juan Toscano-Anderson,2:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,GSW,False,Andre Iguodala,2:09,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Jayson Tatum,41:18,9.0,23.0,.391,3.0,9.0,5.0,6.0,26.0,0.457
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Jaylen Brown,39:40,9.0,16.0,.563,4.0,8.0,5.0,6.0,27.0,0.688
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Marcus Smart,39:23,8.0,17.0,.471,3.0,7.0,5.0,7.0,24.0,0.559
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Al Horford,30:07,5.0,7.0,.714,1.0,2.0,0.0,2.0,11.0,0.786
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Robert Williams,25:57,4.0,5.0,.800,0.0,0.0,0.0,0.0,8.0,0.8
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Derrick White,23:35,3.0,9.0,.333,0.0,3.0,1.0,1.0,7.0,0.333
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Grant Williams,20:09,4.0,7.0,.571,1.0,4.0,1.0,2.0,10.0,0.643
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Payton Pritchard,9:47,1.0,2.0,.500,1.0,1.0,0.0,0.0,3.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Sam Hauser,2:02,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Aaron Nesmith,2:02,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Malik Fitts,2:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Juwan Morgan,2:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,3,2022-06-08,202206080BOS,BOS,True,Nik Stauskas,2:00,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Andrew Wiggins,43:25,7.0,17.0,.412,2.0,6.0,1.0,2.0,17.0,0.471
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Klay Thompson,40:50,7.0,17.0,.412,4.0,10.0,0.0,0.0,18.0,0.529
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Stephen Curry,40:41,14.0,26.0,.538,7.0,14.0,8.0,9.0,43.0,0.673
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Draymond Green,32:57,1.0,7.0,.143,0.0,2.0,0.0,0.0,2.0,0.143
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Otto Porter Jr.,14:30,0.0,2.0,.000,0.0,2.0,2.0,2.0,2.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Kevon Looney,28:10,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Jordan Poole,20:33,6.0,13.0,.462,2.0,7.0,0.0,0.0,14.0,0.538
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Gary Payton II,9:54,2.0,3.0,.667,0.0,1.0,1.0,2.0,5.0,0.667
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,GSW,True,Nemanja Bjelica,9:00,0.0,2.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Jayson Tatum,42:40,8.0,23.0,.348,4.0,8.0,3.0,5.0,23.0,0.435
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Marcus Smart,39:57,7.0,18.0,.389,3.0,9.0,1.0,1.0,18.0,0.472
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Jaylen Brown,39:42,9.0,19.0,.474,2.0,6.0,1.0,2.0,21.0,0.526
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Robert Williams,31:27,3.0,3.0,1.000,0.0,0.0,1.0,2.0,7.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Al Horford,28:05,2.0,6.0,.333,2.0,6.0,2.0,2.0,8.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Derrick White,35:33,4.0,12.0,.333,3.0,5.0,5.0,5.0,16.0,0.458
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Grant Williams,12:32,1.0,2.0,.500,1.0,2.0,0.0,0.0,3.0,0.75
2022,2022_nba_finals_celtics_vs_warriors,4,2022-06-10,202206100BOS,BOS,False,Payton Pritchard,10:04,0.0,2.0,.000,0.0,2.0,1.0,2.0,1.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Jayson Tatum,44:25,10.0,20.0,.500,5.0,9.0,2.0,6.0,27.0,0.625
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Jaylen Brown,44:03,5.0,18.0,.278,0.0,5.0,8.0,10.0,18.0,0.278
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Marcus Smart,39:43,7.0,15.0,.467,3.0,6.0,3.0,4.0,20.0,0.567
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Al Horford,32:50,3.0,6.0,.500,2.0,3.0,1.0,2.0,9.0,0.667
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Robert Williams,30:15,4.0,5.0,.800,0.0,0.0,2.0,2.0,10.0,0.8
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Derrick White,21:24,0.0,4.0,.000,0.0,3.0,1.0,2.0,1.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Grant Williams,16:04,1.0,2.0,.500,0.0,1.0,1.0,1.0,3.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Payton Pritchard,4:41,0.0,3.0,.000,0.0,3.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Luke Kornet,1:19,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Aaron Nesmith,1:19,0.0,1.0,.000,0.0,1.0,3.0,4.0,3.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Sam Hauser,1:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Juwan Morgan,1:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,BOS,False,Nik Stauskas,1:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Andrew Wiggins,42:32,12.0,23.0,.522,0.0,6.0,2.0,3.0,26.0,0.522
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Klay Thompson,39:37,7.0,14.0,.500,5.0,11.0,2.0,2.0,21.0,0.679
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Stephen Curry,37:08,7.0,22.0,.318,0.0,9.0,2.0,3.0,16.0,0.318
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Draymond Green,34:59,3.0,6.0,.500,0.0,2.0,2.0,2.0,8.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Otto Porter Jr.,14:37,1.0,3.0,.333,0.0,2.0,0.0,0.0,2.0,0.333
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Gary Payton II,26:10,6.0,8.0,.750,1.0,3.0,2.0,2.0,15.0,0.812
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Kevon Looney,16:45,1.0,2.0,.500,0.0,0.0,0.0,0.0,2.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Jordan Poole,14:17,4.0,8.0,.500,3.0,6.0,3.0,3.0,14.0,0.688
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Nemanja Bjelica,4:43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Andre Iguodala,3:56,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Jonathan Kuminga,1:19,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Damion Lee,1:19,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Moses Moody,1:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,5,2022-06-13,202206130GSW,GSW,True,Juan Toscano-Anderson,1:19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Andrew Wiggins,43:41,7.0,18.0,.389,4.0,9.0,0.0,0.0,18.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Draymond Green,41:49,5.0,10.0,.500,2.0,5.0,0.0,0.0,12.0,0.6
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Klay Thompson,41:19,5.0,20.0,.250,2.0,8.0,0.0,0.0,12.0,0.3
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Stephen Curry,39:56,12.0,21.0,.571,6.0,11.0,4.0,4.0,34.0,0.714
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Otto Porter Jr.,13:02,2.0,3.0,.667,2.0,3.0,0.0,0.0,6.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Kevon Looney,21:40,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Gary Payton II,19:46,2.0,6.0,.333,0.0,2.0,2.0,2.0,6.0,0.333
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Jordan Poole,17:46,5.0,12.0,.417,3.0,8.0,2.0,2.0,15.0,0.542
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,GSW,True,Andre Iguodala,1:01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Jaylen Brown,44:00,12.0,23.0,.522,5.0,11.0,5.0,6.0,34.0,0.63
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Jayson Tatum,40:13,6.0,18.0,.333,1.0,4.0,0.0,0.0,13.0,0.361
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Al Horford,39:13,6.0,8.0,.750,4.0,5.0,3.0,3.0,19.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Marcus Smart,38:29,4.0,12.0,.333,1.0,2.0,0.0,0.0,9.0,0.375
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Robert Williams,32:37,4.0,8.0,.500,0.0,0.0,2.0,2.0,10.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Derrick White,16:27,1.0,6.0,.167,0.0,2.0,0.0,0.0,2.0,0.167
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Grant Williams,15:51,1.0,2.0,.500,0.0,1.0,1.0,1.0,3.0,0.5
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Payton Pritchard,7:57,0.0,2.0,.000,0.0,2.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Sam Hauser,1:03,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Luke Kornet,1:03,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Aaron Nesmith,1:03,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Nik Stauskas,1:03,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,6,2022-06-16,202206160BOS,BOS,False,Juwan Morgan,1:01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Bam Adebayo,39:58,13.0,25.0,.520,0.0,1.0,0.0,0.0,26.0,0.52
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Jimmy Butler,38:02,6.0,14.0,.429,1.0,2.0,0.0,0.0,13.0,0.464
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Gabe Vincent,37:43,7.0,14.0,.500,5.0,10.0,0.0,0.0,19.0,0.679
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Caleb Martin,24:34,1.0,7.0,.143,1.0,2.0,0.0,0.0,3.0,0.214
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Max Strus,21:01,0.0,10.0,.000,0.0,9.0,0.0,0.0,0.0,0.0
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Kyle Lowry,25:35,4.0,8.0,.500,3.0,6.0,0.0,0.0,11.0,0.688
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Haywood Highsmith,23:24,7.0,10.0,.700,2.0,4.0,2.0,2.0,18.0,0.8
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Duncan Robinson,21:09,1.0,6.0,.167,1.0,5.0,0.0,0.0,3.0,0.25
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Cody Zeller,7:30,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Nikola Jović,0:32,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,MIA,False,Omer Yurtseven,0:32,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Jamal Murray,44:04,11.0,22.0,.500,2.0,7.0,2.0,2.0,26.0,0.545
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Michael Porter Jr.,43:04,5.0,16.0,.313,2.0,11.0,2.0,2.0,14.0,0.375
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Nikola Jokić,40:27,8.0,12.0,.667,1.0,2.0,10.0,12.0,27.0,0.708
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Kentavious Caldwell-Pope,36:27,3.0,8.0,.375,1.0,3.0,0.0,2.0,7.0,0.438
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Aaron Gordon,36:05,7.0,10.0,.700,0.0,1.0,2.0,2.0,16.0,0.7
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Bruce Brown,20:45,4.0,7.0,.571,2.0,3.0,0.0,0.0,10.0,0.714
2023,2023_nba_finals_heat_vs_nuggets,1,2023-06-01,202306010DEN,DEN,True,Jeff Green,10:57,2.0,3.0,.667,0.0,0.0,0.0,0.0,4.0,0.667
